,stations_id,stationshoehe,geogr_breite,geogr_laenge,von_datum,bis_datum,stationsname
4707,5349,64.0,53.5178,12.6698,1946-05-01 00:00:00+01:00,1947-01-31 00:00:00+01:00,Waren (Müritz)
4708,5349,70.0,53.5199,12.6677,1947-02-01 00:00:00+01:00,2011-09-03 00:00:00+02:00,Waren (Müritz)
4709,5349,70.0,53.5195,12.6677,2011-09-04 00:00:00+02:00,2014-07-09 00:00:00+02:00,Waren (Müritz)
4710,5349,72.61,53.5196,12.6654,2014-07-10 00:00:00+02:00,,Waren (Müritz)
4711,5559,425.0,48.7516,8.5493,1895-06-01 00:00:00+00:18,1958-10-10 00:00:00+01:00,"Wildbad, Bad-Calmbach"
4712,5559,420.0,48.7604,8.5518,1958-10-11 00:00:00+01:00,1965-10-06 00:00:00+01:00,"Wildbad, Bad-Calmbach"
4713,5559,415.0,48.7593,8.5515,1965-10-07 00:00:00+01:00,1986-06-30 00:00:00+02:00,"Wildbad, Bad-Calmbach"
4714,5559,421.0,48.7854,8.5737,1986-07-01 00:00:00+02:00,1994-01-25 00:00:00+01:00,"Wildbad, Bad-Calmbach"
4715,5559,400.0,48.7704,8.5829,1994-01-26 00:00:00+01:00,2007-11-30 00:00:00+01:00,"Wildbad, Bad-Calmbach"
4716,5559,383.0,48.7848,8.5764,2007-12-01 00:00:00+01:00,,"Wildbad, Bad-Calmbach"
4717,5410,225.0,50.4799,8.2747,1935-01-01 00:00:00+00:00,1963-03-31 00:00:00+01:00,Weilburg (Kläranlage)
4718,5410,197.0,50.493,8.263,1963-04-01 00:00:00+01:00,1970-06-30 00:00:00+01:00,Weilburg (Kläranlage)
4719,5410,183.0,50.4919,8.2624,1970-07-01 00:00:00+01:00,1993-06-30 00:00:00+02:00,Weilburg (Kläranlage)
4720,5410,135.0,50.4732,8.2594,1993-07-01 00:00:00+02:00,2004-12-31 00:00:00+01:00,Weilburg (Kläranlage)
4721,5410,150.0,50.4732,8.2588,2006-10-25 00:00:00+02:00,,Weilburg (Kläranlage)
4722,13701,250.2,51.1945,9.9885,2007-08-30 00:00:00+02:00,,Eschwege-Eltmannshausen
4723,5822,53.0,52.8474,8.6893,1975-10-01 00:00:00+01:00,1995-11-30 00:00:00+01:00,Bassum
4724,5822,36.0,52.8429,8.7071,1995-12-01 00:00:00+01:00,1998-07-31 00:00:00+02:00,Bassum
4725,5822,50.0,52.8443,8.6984,1998-08-01 00:00:00+02:00,2000-09-30 00:00:00+02:00,Bassum
4726,5822,50.0,52.8443,8.6984,2003-05-22 00:00:00+02:00,2004-06-30 00:00:00+02:00,Bassum
4727,5822,40.0,52.863,8.6988,2004-07-01 00:00:00+02:00,,Bassum
4728,5032,166.0,49.8572,9.8549,1986-05-01 00:00:00+02:00,1986-11-24 00:00:00+01:00,Thüngersheim
4729,5032,165.0,49.857,9.8544,1986-11-25 00:00:00+01:00,2004-01-17 00:00:00+01:00,Thüngersheim
4730,5032,185.0,49.8811,9.8453,2006-10-01 00:00:00+02:00,2011-04-30 00:00:00+02:00,Thüngersheim
4731,5032,195.0,49.885,9.8463,2011-07-01 00:00:00+02:00,2017-03-14 00:00:00+01:00,Thüngersheim
4732,5032,197.0,49.885,9.8469,2017-03-15 00:00:00+01:00,,Thüngersheim
4733,5912,170.0,51.1315,9.5438,1935-07-01 00:00:00+01:00,1944-08-31 00:00:00+02:00,Malsfeld
4734,5912,166.0,51.1297,9.5451,1946-08-01 00:00:00+02:00,1948-04-30 00:00:00+01:00,Malsfeld
4735,5912,170.0,51.1335,9.5423,1949-03-18 00:00:00+01:00,1952-12-31 00:00:00+01:00,Malsfeld
4736,5912,180.0,51.1203,9.5301,1953-06-19 00:00:00+01:00,1960-12-31 00:00:00+01:00,Malsfeld
4737,5912,186.0,51.1227,9.5442,1961-02-04 00:00:00+01:00,1972-04-24 00:00:00+01:00,Malsfeld
4738,5912,190.0,51.1322,9.5571,1972-04-25 00:00:00+01:00,2003-12-31 00:00:00+01:00,Malsfeld
4739,5912,253.5,51.1318,9.5189,2007-04-01 00:00:00+02:00,2018-07-31 00:00:00+02:00,Malsfeld
4740,5912,169.0,51.0988,9.538,2018-08-01 00:00:00+02:00,,Malsfeld
4741,3085,12.8,53.8776,10.6923,1949-01-01 00:00:00+01:00,1950-01-04 00:00:00+01:00,Lübeck
4742,3085,12.8,53.8776,10.6923,1950-01-05 00:00:00+01:00,1954-09-04 00:00:00+01:00,Lübeck
4743,3085,12.8,53.8776,10.6931,1954-09-05 00:00:00+01:00,1958-04-10 00:00:00+01:00,Lübeck
4744,3085,13.0,53.8806,10.6948,1958-04-11 00:00:00+01:00,1960-03-15 00:00:00+01:00,Lübeck
4745,3085,15.0,53.8773,10.6915,1960-03-16 00:00:00+01:00,1985-02-28 00:00:00+01:00,Lübeck
4746,2078,14.0,54.197,9.0961,1937-01-01 00:00:00+00:00,1948-10-31 00:00:00+01:00,Weddingstedt
4747,2078,14.0,54.197,9.0961,1948-11-01 00:00:00+01:00,1956-12-09 00:00:00+01:00,Weddingstedt
4748,2078,15.0,54.2017,9.1022,1956-12-10 00:00:00+01:00,1957-01-02 00:00:00+01:00,Weddingstedt
4749,2078,15.0,54.2023,9.1028,1957-01-03 00:00:00+01:00,1965-01-26 00:00:00+01:00,Weddingstedt
4750,2078,12.0,54.2106,9.1056,1965-01-27 00:00:00+01:00,2002-07-03 00:00:00+02:00,Weddingstedt
4751,2078,10.0,54.2181,9.0853,2008-04-01 00:00:00+02:00,2008-04-30 00:00:00+02:00,Weddingstedt
4752,3135,482.0,49.0687,9.5978,1955-05-01 00:00:00+01:00,1979-03-31 00:00:00+01:00,Mainhardt-Ziegelbronn
4753,3135,473.0,49.0643,9.582,1979-04-01 00:00:00+01:00,1983-03-31 00:00:00+02:00,Mainhardt-Ziegelbronn
4754,3135,479.0,49.0898,9.5778,1987-09-01 00:00:00+02:00,1989-07-21 00:00:00+02:00,Mainhardt-Ziegelbronn
4755,3135,473.0,49.0643,9.582,1989-07-22 00:00:00+02:00,2003-12-31 00:00:00+01:00,Mainhardt-Ziegelbronn
4756,1346,1490.0,47.8741,8.0044,1925-05-01 00:00:00+01:00,1938-07-25 00:00:00+01:00,Feldberg/Schwarzwald
4757,1346,1489.6,47.8749,8.0038,1938-07-26 00:00:00+01:00,2008-12-02 00:00:00+01:00,Feldberg/Schwarzwald
4758,1346,1489.6,47.8749,8.0038,2008-12-03 00:00:00+01:00,2010-05-31 00:00:00+02:00,Feldberg/Schwarzwald
4759,1346,1489.6,47.8749,8.0038,2010-06-01 00:00:00+02:00,,Feldberg/Schwarzwald
4760,5676,70.0,52.4153,10.7153,1891-05-01 00:00:00+00:18,1981-03-31 00:00:00+02:00,Wolfsburg (Südwest)
4761,5676,74.0,52.4178,10.7201,1981-04-01 00:00:00+02:00,1990-10-31 00:00:00+01:00,Wolfsburg (Südwest)
4762,5676,70.0,52.4158,10.6923,1990-11-01 00:00:00+01:00,2010-08-31 00:00:00+02:00,Wolfsburg (Südwest)
4763,5676,82.0,52.3962,10.6892,2010-09-01 00:00:00+02:00,,Wolfsburg (Südwest)
4764,3018,435.0,49.7072,8.7807,1973-03-22 00:00:00+01:00,1982-12-01 00:00:00+01:00,Lindenfels-Winterkasten
4765,3018,445.0,49.7117,8.7804,1982-12-02 00:00:00+01:00,2005-12-31 00:00:00+01:00,Lindenfels-Winterkasten
4766,3196,94.1,53.3157,11.9259,1864-12-01 00:00:00+00:18,1890-08-31 00:00:00+00:18,Marnitz
4767,3196,92.7,53.3168,11.9258,1890-09-01 00:00:00+00:18,1927-11-30 00:00:00+00:00,Marnitz
4768,3196,93.9,53.3151,11.9286,1927-12-01 00:00:00+00:00,1936-04-10 00:00:00+00:00,Marnitz
4769,3196,87.2,53.3177,11.9286,1936-04-11 00:00:00+00:00,1946-10-31 00:00:00+01:00,Marnitz
4770,3196,83.0,53.3229,11.9321,1946-11-01 00:00:00+01:00,1948-07-31 00:00:00+01:00,Marnitz
4771,3196,81.0,53.3225,11.9311,1948-08-01 00:00:00+01:00,1973-04-30 00:00:00+01:00,Marnitz
4772,3196,81.0,53.3223,11.9319,1973-05-01 00:00:00+01:00,2011-09-03 00:00:00+02:00,Marnitz
4773,3196,81.0,53.3222,11.9321,2011-09-04 00:00:00+02:00,,Marnitz
4774,3671,280.0,48.6321,9.3264,1952-06-01 00:00:00+01:00,1953-06-30 00:00:00+01:00,Nürtingen
4775,3671,280.0,48.6321,9.3261,1953-07-01 00:00:00+01:00,1991-03-31 00:00:00+01:00,Nürtingen
4776,1972,35.0,53.4793,10.2415,1910-01-01 00:00:00+00:00,1962-09-30 00:00:00+01:00,Hamburg-Bergedorf
4777,699,4.0,53.1004,8.7834,1947-07-01 00:00:00+01:00,1949-06-30 00:00:00+01:00,Bremen-Seefahrtschule
4778,699,4.0,53.1004,8.7834,1949-07-01 00:00:00+01:00,1958-12-31 00:00:00+01:00,Bremen-Seefahrtschule
4779,1299,4.0,53.6431,7.6055,1979-09-01 00:00:00+02:00,1979-10-23 00:00:00+01:00,Esens
4780,1299,3.0,53.6476,7.6085,1979-10-24 00:00:00+01:00,1999-10-31 00:00:00+02:00,Esens
4781,2147,77.0,52.1264,8.6865,1928-07-01 00:00:00+01:00,2007-12-31 00:00:00+01:00,Herford
4782,243,6.0,53.4621,7.467,1958-09-01 00:00:00+01:00,1965-06-27 00:00:00+01:00,Aurich
4783,243,4.0,53.4488,7.4659,1965-06-28 00:00:00+01:00,1991-06-30 00:00:00+02:00,Aurich
4784,243,4.0,53.4621,7.467,1991-07-01 00:00:00+02:00,2006-12-31 00:00:00+01:00,Aurich
4785,3234,170.0,51.1504,13.5045,1910-03-01 00:00:00+00:00,1998-04-16 00:00:00+02:00,Garsebach bei Meißen
4786,3234,225.0,51.1537,13.4486,2003-07-04 00:00:00+02:00,2005-01-31 00:00:00+01:00,Garsebach bei Meißen
4787,3234,158.0,51.1294,13.4328,2005-02-01 00:00:00+01:00,,Garsebach bei Meißen
4788,3164,240.0,50.8116,8.769,1866-01-01 00:00:00+00:18,1901-03-31 00:00:00+00:18,"Cölbe, Kr. Marburg-Biedenkopf"
4789,3164,230.0,50.8116,8.769,1901-04-01 00:00:00+00:18,1945-12-31 00:00:00+01:00,"Cölbe, Kr. Marburg-Biedenkopf"
4790,3164,234.0,50.8113,8.7687,1946-01-01 00:00:00+01:00,1948-01-31 00:00:00+01:00,"Cölbe, Kr. Marburg-Biedenkopf"
4791,3164,181.0,50.8127,8.7732,1948-02-01 00:00:00+01:00,1948-09-12 00:00:00+01:00,"Cölbe, Kr. Marburg-Biedenkopf"
4792,3164,243.0,50.8157,8.764,1948-09-13 00:00:00+01:00,1960-12-31 00:00:00+01:00,"Cölbe, Kr. Marburg-Biedenkopf"
4793,3164,238.0,50.8174,8.7637,1961-01-01 00:00:00+01:00,1965-05-31 00:00:00+01:00,"Cölbe, Kr. Marburg-Biedenkopf"
4794,3164,256.0,50.818,8.7596,1965-06-01 00:00:00+01:00,1965-08-02 00:00:00+01:00,"Cölbe, Kr. Marburg-Biedenkopf"
4795,3164,181.0,50.813,8.7737,1965-08-03 00:00:00+01:00,1984-07-16 00:00:00+02:00,"Cölbe, Kr. Marburg-Biedenkopf"
4796,3164,195.0,50.8174,8.7796,1984-07-17 00:00:00+02:00,1991-01-17 00:00:00+01:00,"Cölbe, Kr. Marburg-Biedenkopf"
4797,3164,186.0,50.8385,8.7604,1993-04-01 00:00:00+02:00,2000-07-31 00:00:00+02:00,"Cölbe, Kr. Marburg-Biedenkopf"
4798,3164,187.0,50.8492,8.7745,2006-03-16 00:00:00+01:00,,"Cölbe, Kr. Marburg-Biedenkopf"
4799,2167,302.0,49.7775,7.3353,1947-09-01 00:00:00+01:00,1970-09-30 00:00:00+01:00,Niederwörresbach
4800,2167,345.0,49.7797,7.3395,1970-10-01 00:00:00+01:00,2005-02-28 00:00:00+01:00,Niederwörresbach
4801,2167,302.0,49.7672,7.3356,2005-03-01 00:00:00+01:00,2012-04-01 00:00:00+02:00,Niederwörresbach
4802,1374,415.0,50.521,10.1458,1904-01-01 00:00:00+00:00,1945-03-31 00:00:00+01:00,Fladungen-Heufurt
4803,1374,415.0,50.5196,10.1474,1949-01-11 00:00:00+01:00,1974-03-31 00:00:00+01:00,Fladungen-Heufurt
4804,1374,420.0,50.5174,10.1471,1974-04-01 00:00:00+01:00,2006-01-31 00:00:00+01:00,Fladungen-Heufurt
4805,1374,365.5,50.505,10.1668,2006-02-01 00:00:00+01:00,,Fladungen-Heufurt
4806,704,3.0,53.4974,9.172,1979-04-01 00:00:00+01:00,2002-05-29 00:00:00+02:00,Bremervörde
4807,704,10.57,53.4451,9.139,2002-05-30 00:00:00+02:00,,Bremervörde
4808,73,350.0,48.5676,13.0251,1908-08-18 00:00:00+00:00,1959-02-28 00:00:00+01:00,Aldersbach-Kriestorf
4809,73,351.0,48.5671,13.0923,1959-03-01 00:00:00+01:00,1962-05-24 00:00:00+01:00,Aldersbach-Kriestorf
4810,73,335.0,48.569,13.077,1962-05-25 00:00:00+01:00,1979-08-31 00:00:00+02:00,Aldersbach-Kriestorf
4811,73,325.0,48.5909,13.087,1979-09-01 00:00:00+02:00,2007-03-31 00:00:00+02:00,Aldersbach-Kriestorf
4812,73,340.0,48.6159,13.0506,2007-04-01 00:00:00+02:00,,Aldersbach-Kriestorf
4813,5800,581.0,49.0146,13.249,1975-10-03 00:00:00+01:00,1986-05-31 00:00:00+02:00,Zwiesel
4814,5800,612.0,49.0259,13.2381,1986-06-01 00:00:00+02:00,1997-09-30 00:00:00+02:00,Zwiesel
4815,5800,614.7,49.028,13.2385,1997-10-01 00:00:00+02:00,,Zwiesel
4816,6262,412.0,48.7695,9.8737,2000-05-08 00:00:00+02:00,,Schwäbisch Gmünd-Weiler
4817,6346,531.0,48.207,11.2035,2003-11-01 00:00:00+01:00,,Maisach-Galgen
4818,5434,315.0,50.0845,11.2369,1937-12-01 00:00:00+00:00,1952-02-29 00:00:00+01:00,Weismain
4819,5434,315.0,50.0872,11.2386,1952-03-01 00:00:00+01:00,1973-09-30 00:00:00+01:00,Weismain
4820,5434,317.0,50.0858,11.2364,1973-10-01 00:00:00+01:00,1992-06-02 00:00:00+02:00,Weismain
4821,526,226.0,50.68,11.27,1882-02-01 00:00:00+00:18,1949-06-30 00:00:00+01:00,"Blankenburg, Bad"
4822,526,222.0,50.6838,11.2669,1949-07-01 00:00:00+01:00,1958-05-15 00:00:00+01:00,"Blankenburg, Bad"
4823,526,227.0,50.6777,11.2655,1958-05-16 00:00:00+01:00,1961-09-30 00:00:00+01:00,"Blankenburg, Bad"
4824,526,225.0,50.6769,11.2655,1961-10-01 00:00:00+01:00,1969-12-22 00:00:00+01:00,"Blankenburg, Bad"
4825,526,225.0,50.6771,11.27,1969-12-23 00:00:00+01:00,1977-10-31 00:00:00+01:00,"Blankenburg, Bad"
4826,526,225.0,50.6777,11.2753,1977-11-01 00:00:00+01:00,1980-02-10 00:00:00+01:00,"Blankenburg, Bad"
4827,526,245.0,50.6846,11.2686,1980-02-11 00:00:00+01:00,2007-12-31 00:00:00+01:00,"Blankenburg, Bad"
4828,526,254.0,50.6738,11.2805,2009-05-01 00:00:00+02:00,2018-05-31 00:00:00+02:00,"Blankenburg, Bad"
4829,591,45.0,53.3738,10.6634,1888-06-01 00:00:00+00:18,1946-02-28 00:00:00+01:00,Boizenburg
4830,591,18.0,53.4,10.6167,1946-03-01 00:00:00+01:00,1946-12-13 00:00:00+01:00,Boizenburg
4831,591,45.0,53.3911,10.6878,1946-12-14 00:00:00+01:00,2011-09-03 00:00:00+02:00,Boizenburg
4832,591,45.0,53.3911,10.6878,2011-09-04 00:00:00+02:00,,Boizenburg
4833,5317,472.0,50.0034,12.312,1937-11-20 00:00:00+00:00,1948-09-30 00:00:00+01:00,Waldsassen
4834,5317,473.0,50.0031,12.3113,1948-10-01 00:00:00+01:00,1982-08-31 00:00:00+02:00,Waldsassen
4835,5317,473.0,49.9903,12.2841,1982-09-01 00:00:00+02:00,1996-06-30 00:00:00+02:00,Waldsassen
4836,5317,509.0,50.0097,12.2979,1996-07-01 00:00:00+02:00,2017-05-02 00:00:00+02:00,Waldsassen
4837,3640,22.0,52.43,7.07,1916-08-01 00:00:00+02:00,1935-06-30 00:00:00+01:00,Nordhorn-Blanke
4838,3640,22.0,52.428,7.0514,1935-07-01 00:00:00+01:00,1962-11-13 00:00:00+01:00,Nordhorn-Blanke
4839,3640,24.0,52.4397,7.1048,1962-11-14 00:00:00+01:00,2006-12-31 00:00:00+01:00,Nordhorn-Blanke
4840,3640,24.0,52.4124,7.064,2015-03-17 00:00:00+01:00,,Nordhorn-Blanke
4841,2932,131.0,51.42,12.22,1897-06-01 00:00:00+00:18,1950-12-31 00:00:00+01:00,Leipzig/Halle
4842,2932,131.0,51.4201,12.2213,1972-05-01 00:00:00+01:00,1987-11-30 00:00:00+01:00,Leipzig/Halle
4843,2932,131.0,51.4201,12.2213,1987-12-01 00:00:00+01:00,1989-10-14 00:00:00+01:00,Leipzig/Halle
4844,2932,133.0,51.4195,12.2232,1989-10-15 00:00:00+01:00,1994-01-18 00:00:00+01:00,Leipzig/Halle
4845,2932,144.0,51.4112,12.2332,1994-01-19 00:00:00+01:00,2000-02-29 00:00:00+01:00,Leipzig/Halle
4846,2932,131.0,51.4345,12.2393,2000-03-01 00:00:00+01:00,2008-12-31 00:00:00+01:00,Leipzig/Halle
4847,2932,131.0,51.4348,12.2396,2009-01-01 00:00:00+01:00,2018-11-21 00:00:00+01:00,Leipzig/Halle
4848,2932,131.0,51.4347,12.2396,2018-11-22 00:00:00+01:00,,Leipzig/Halle
4849,2253,5.0,54.75,8.3,1949-01-01 00:00:00+01:00,1982-05-31 00:00:00+02:00,Hörnum/Sylt
4850,2253,8.0,54.75,8.3,1982-06-01 00:00:00+02:00,1984-06-30 00:00:00+02:00,Hörnum/Sylt
4851,2253,10.0,54.7667,8.2833,1984-07-01 00:00:00+02:00,1996-09-30 00:00:00+02:00,Hörnum/Sylt
4852,15520,655.5,47.819,12.2956,2015-07-23 00:00:00+02:00,,Frasdorf-Greimelberg
4853,5453,173.5,48.188,7.6976,1992-05-20 00:00:00+02:00,,Weisweil-Waldeckhof
4854,7329,465.0,50.5467,12.2863,2005-09-26 00:00:00+02:00,,Treuen
4855,2609,40.0,53.9587,10.3293,1974-09-01 00:00:00+01:00,1981-03-31 00:00:00+02:00,Klein Rönnau
4856,3256,193.0,48.0167,7.6667,1985-01-01 00:00:00+01:00,1989-11-08 00:00:00+01:00,Merdingen
4857,4222,464.0,50.5263,12.4091,1963-01-01 00:00:00+01:00,2006-01-31 00:00:00+01:00,Rodewisch
4858,2225,385.0,50.9167,14.3667,1881-01-01 00:00:00+00:18,1984-09-30 00:00:00+02:00,Hinterhermsdorf
4859,342,79.0,52.297,8.1438,1994-06-01 00:00:00+02:00,1998-11-30 00:00:00+01:00,Belm
4860,342,103.29,52.317,8.1694,2010-11-16 00:00:00+01:00,,Belm
4861,2657,66.0,50.3496,7.5984,1950-12-01 00:00:00+01:00,1965-01-31 00:00:00+01:00,Koblenz-Horchheim
4862,2657,74.0,50.3519,7.5825,1965-02-01 00:00:00+01:00,1972-02-10 00:00:00+01:00,Koblenz-Horchheim
4863,2657,72.0,50.3416,7.5859,1972-02-11 00:00:00+01:00,1993-09-30 00:00:00+01:00,Koblenz-Horchheim
4864,2657,85.0,50.3369,7.5992,1993-10-01 00:00:00+01:00,2008-01-31 00:00:00+01:00,Koblenz-Horchheim
4865,6258,461.0,47.6845,9.4409,2002-09-12 00:00:00+02:00,,Friedrichshafen-Unterraderach
4866,4177,116.0,48.9671,8.3344,1923-05-01 00:00:00+01:00,1985-06-30 00:00:00+02:00,Rheinstetten
4867,4177,116.1,48.9726,8.3302,2008-10-28 00:00:00+01:00,2008-10-31 00:00:00+01:00,Rheinstetten
4868,4177,116.1,48.9726,8.3302,2008-11-01 00:00:00+01:00,2011-05-18 00:00:00+02:00,Rheinstetten
4869,4177,116.1,48.9726,8.3301,2011-05-19 00:00:00+02:00,,Rheinstetten
4870,1587,539.0,48.95,11.4333,1979-01-01 00:00:00+01:00,1988-01-31 00:00:00+01:00,Gelbelsee
4871,1587,539.0,48.95,11.4333,1988-02-01 00:00:00+01:00,1988-11-30 00:00:00+01:00,Gelbelsee
4872,1587,539.0,48.9473,11.4286,1988-12-01 00:00:00+01:00,2003-12-09 00:00:00+01:00,Gelbelsee
4873,1587,536.0,48.9481,11.4289,2003-12-10 00:00:00+01:00,,Gelbelsee
4874,1691,151.0,51.5145,9.9321,1783-01-01 00:00:00+00:18,1967-12-14 00:00:00+01:00,Göttingen
4875,1691,175.0,51.5415,9.9477,1967-12-15 00:00:00+01:00,1993-11-09 00:00:00+01:00,Göttingen
4876,1691,167.0,51.5003,9.9506,1993-11-10 00:00:00+01:00,2018-04-25 00:00:00+02:00,Göttingen
4877,1691,167.42,51.5002,9.9507,2018-04-26 00:00:00+02:00,,Göttingen
4878,3668,308.0,49.4947,11.0806,1878-01-01 00:00:00+00:18,1897-08-31 00:00:00+00:18,Nürnberg
4879,3668,308.0,49.4947,11.0806,1897-09-01 00:00:00+00:18,1901-04-30 00:00:00+00:18,Nürnberg
4880,3668,299.0,49.4947,11.0806,1901-05-01 00:00:00+00:18,1914-12-31 00:00:00+01:00,Nürnberg
4881,3668,310.4,49.4947,11.0806,1915-01-01 00:00:00+01:00,1920-09-30 00:00:00+01:00,Nürnberg
4882,3668,299.0,49.4947,11.0806,1920-10-01 00:00:00+01:00,1925-10-31 00:00:00+00:00,Nürnberg
4883,3668,310.0,49.4947,11.0806,1925-11-01 00:00:00+00:00,1930-07-31 00:00:00+01:00,Nürnberg
4884,3668,303.0,49.4947,11.0806,1930-08-01 00:00:00+01:00,1945-04-20 00:00:00+02:00,Nürnberg
4885,3668,299.0,49.4947,11.0806,1945-04-21 00:00:00+02:00,1955-04-06 00:00:00+01:00,Nürnberg
4886,3668,310.4,49.4947,11.0806,1955-04-07 00:00:00+01:00,1995-12-04 00:00:00+01:00,Nürnberg
4887,3668,314.0,49.503,11.0549,1995-12-05 00:00:00+01:00,,Nürnberg
4888,3274,415.0,49.507,6.5215,1992-10-01 00:00:00+01:00,2011-12-31 00:00:00+01:00,Mettlach-Orscholz (Kurort)
4889,7075,428.5,48.702,11.8493,2003-12-19 00:00:00+01:00,,Elsendorf-Horneck
4890,4996,728.0,47.7102,11.7514,1923-01-01 00:00:00+00:00,1951-06-21 00:00:00+01:00,Tegernsee
4891,4996,731.0,47.7077,11.7555,1951-06-22 00:00:00+01:00,1957-09-30 00:00:00+01:00,Tegernsee
4892,4996,885.0,47.7172,11.7619,1968-07-10 00:00:00+01:00,1970-12-31 00:00:00+01:00,Tegernsee
4893,4996,780.0,47.7105,11.7608,1972-07-01 00:00:00+01:00,1975-05-31 00:00:00+01:00,Tegernsee
4894,4996,816.0,47.7172,11.758,1975-06-01 00:00:00+01:00,2001-01-02 00:00:00+01:00,Tegernsee
4895,4996,837.0,47.7099,11.7639,2001-01-03 00:00:00+01:00,2001-01-31 00:00:00+01:00,Tegernsee
4896,2100,4.06,54.186,7.9119,2018-08-01 00:00:00+02:00,,Helgoland-Düne
4897,1093,173.0,49.4561,8.9862,1950-06-02 00:00:00+01:00,1955-04-27 00:00:00+01:00,Eberbach
4898,1093,140.0,49.4589,8.9837,1955-04-28 00:00:00+01:00,1955-05-22 00:00:00+01:00,Eberbach
4899,1093,134.0,49.4575,8.9879,1955-05-23 00:00:00+01:00,1955-10-10 00:00:00+01:00,Eberbach
4900,1093,200.0,49.4699,8.998,1955-10-11 00:00:00+01:00,1955-10-28 00:00:00+01:00,Eberbach
4901,1093,145.0,49.4739,8.9946,1955-10-29 00:00:00+01:00,1964-09-30 00:00:00+01:00,Eberbach
4902,1093,176.0,49.455,8.9784,1964-10-01 00:00:00+01:00,1980-07-22 00:00:00+02:00,Eberbach
4903,1093,178.0,49.4547,8.9794,1980-07-23 00:00:00+02:00,2005-10-31 00:00:00+01:00,Eberbach
4904,1093,131.0,49.4593,8.9595,2012-07-05 00:00:00+02:00,,Eberbach
4905,656,565.0,51.7295,10.6108,1878-06-01 00:00:00+00:18,1901-01-31 00:00:00+00:18,Braunlage
4906,656,565.0,51.7207,10.6093,1901-02-01 00:00:00+00:18,1928-12-31 00:00:00+00:00,Braunlage
4907,656,575.0,51.7181,10.6102,1929-01-01 00:00:00+00:00,1935-12-31 00:00:00+00:00,Braunlage
4908,656,607.0,51.7234,10.6021,1936-01-01 00:00:00+00:00,2000-07-31 00:00:00+02:00,Braunlage
4909,656,607.0,51.7234,10.6021,2000-08-01 00:00:00+02:00,2018-04-23 00:00:00+02:00,Braunlage
4910,656,607.3,51.7234,10.6021,2018-04-24 00:00:00+02:00,,Braunlage
4911,5675,56.0,52.4411,10.7587,1959-09-01 00:00:00+01:00,1981-03-31 00:00:00+02:00,Wolfsburg
4912,1327,160.0,50.67,6.78,1892-05-01 00:00:00+00:18,1930-07-18 00:00:00+01:00,Weilerswist-Lommersum
4913,1327,170.0,50.6514,6.7844,1930-07-19 00:00:00+01:00,1953-11-26 00:00:00+01:00,Weilerswist-Lommersum
4914,1327,164.0,50.6508,6.7811,1953-11-27 00:00:00+01:00,1956-07-02 00:00:00+01:00,Weilerswist-Lommersum
4915,1327,178.0,50.6478,6.7862,1956-07-03 00:00:00+01:00,1994-04-15 00:00:00+02:00,Weilerswist-Lommersum
4916,1327,160.0,50.6703,6.7857,1994-04-16 00:00:00+02:00,2003-09-30 00:00:00+02:00,Weilerswist-Lommersum
4917,1327,147.0,50.7119,6.7905,2004-04-22 00:00:00+02:00,,Weilerswist-Lommersum
4918,314,211.0,51.1764,14.4269,1863-12-01 00:00:00+00:18,1898-06-30 00:00:00+00:18,"Kubschütz, Kr. Bautzen"
4919,314,203.0,51.177,14.4376,1898-07-01 00:00:00+00:18,1923-01-31 00:00:00+00:00,"Kubschütz, Kr. Bautzen"
4920,314,203.0,51.177,14.4376,1923-02-01 00:00:00+00:00,1927-07-31 00:00:00+01:00,"Kubschütz, Kr. Bautzen"
4921,314,211.0,51.1837,14.4366,1927-08-01 00:00:00+01:00,1945-06-05 00:00:00+02:00,"Kubschütz, Kr. Bautzen"
4922,314,210.0,51.1833,14.4333,1945-06-06 00:00:00+02:00,1953-05-28 00:00:00+01:00,"Kubschütz, Kr. Bautzen"
4923,314,208.0,51.1771,14.4381,1955-03-01 00:00:00+01:00,1956-07-15 00:00:00+01:00,"Kubschütz, Kr. Bautzen"
4924,314,208.0,51.1771,14.4382,1956-07-16 00:00:00+01:00,1962-07-31 00:00:00+01:00,"Kubschütz, Kr. Bautzen"
4925,314,210.0,51.1866,14.4353,1962-08-01 00:00:00+01:00,1980-07-31 00:00:00+02:00,"Kubschütz, Kr. Bautzen"
4926,314,207.0,51.1621,14.4573,1980-08-01 00:00:00+02:00,1998-11-30 00:00:00+01:00,"Kubschütz, Kr. Bautzen"
4927,314,234.0,51.1604,14.5042,1998-12-01 00:00:00+01:00,,"Kubschütz, Kr. Bautzen"
4928,3016,794.0,47.5991,9.877,1966-11-15 00:00:00+01:00,1970-05-31 00:00:00+01:00,Lindenberg/Allgäu
4929,3016,760.0,47.598,9.8878,1970-06-01 00:00:00+01:00,1988-04-19 00:00:00+02:00,Lindenberg/Allgäu
4930,4490,223.0,49.4149,6.836,1965-10-01 00:00:00+01:00,,Schmelz-Hüttersdorf
4931,736,410.0,49.6442,7.1723,1921-08-06 00:00:00+01:00,1963-09-30 00:00:00+01:00,Brücken
4932,736,395.0,49.6525,7.1525,1963-10-01 00:00:00+01:00,1991-12-31 00:00:00+01:00,Brücken
